,implicita,realizzata,premio
2002-02-11,21.78,17.98002892100017,3.7999710789998318
2002-02-12,21.62,17.922064613208,3.6979353867920004
2002-02-13,20.85,17.962561064614434,2.8874389353855676
2002-02-14,21.77,17.896301293842885,3.873698706157114
2002-02-15,22.37,17.22231343345029,5.147686566549712
2002-02-19,24.43,16.559775360795275,7.870224639204725
2002-02-20,22.66,16.139033428306735,6.520966571693265
2002-02-21,23.8,15.021105152418118,8.778894847581883
2002-02-22,22.86,16.10833324711164,6.751666752888358
2002-02-25,21.84,15.302886002320037,6.537113997679963
2002-02-26,21.68,15.361429620969606,6.318570379030394
2002-02-27,21.49,15.361675689845896,6.1283243101541025
2002-02-28,21.59,15.297944960026571,6.2920550399734285
2002-03-01,19.96,13.867781365452903,6.092218634547098
2002-03-04,20.5,12.38345347631278,8.11654652368722
2002-03-05,20.3,12.293910687816267,8.006089312183734
2002-03-06,19.94,11.111248354708088,8.828751645291913
2002-03-07,20.04,11.18666706396517,8.853332936034828
2002-03-08,19.27,10.893252957679962,8.376747042320037
2002-03-11,19.84,11.722829010098339,8.11717098990166
2002-03-12,19.59,13.789630887010842,5.8003691129891575
2002-03-13,19.46,14.01320520080981,5.44679479919019
2002-03-14,19.2,14.13031634465426,5.06968365534574
2002-03-15,18.42,15.93592921671037,2.4840707832896314
2002-03-18,18.93,15.92561333198829,3.00438666801171
2002-03-19,18.16,15.836571598676375,2.323428401323625
2002-03-20,18.46,15.059083637459587,3.400916362540414
2002-03-21,18.15,15.77133222020268,2.3786677797973184
2002-03-22,17.77,15.796155228409322,1.9738447715906773
2002-03-25,18.48,15.210353053101796,3.269646946898204
2002-03-26,18.13,14.981776930658233,3.148223069341766
2002-03-27,17.7,15.349336141996611,2.3506638580033883
2002-03-28,17.4,15.364878131635262,2.0351218683647367
2002-04-01,18.73,16.223364632529325,2.5066353674706754
2002-04-02,19.16,16.37004459370845,2.7899554062915506
2002-04-03,20.2,16.101996149546277,4.098003850453722
2002-04-04,19.78,16.325407192471594,3.4545928075284067
2002-04-05,19.13,17.299759535901167,1.8302404640988321
2002-04-08,19.61,17.162118750317614,2.4478812496823856
2002-04-09,19.47,21.66928332917365,-2.1992833291736495
2002-04-10,18.19,21.65141658183139,-3.46141658183139
2002-04-11,20.3,21.05055628718641,-0.7505562871864093
2002-04-12,19.42,21.83057214092208,-2.4105721409220777
2002-04-15,19.82,23.17806549304758,-3.3580654930475795
2002-04-16,18.11,21.684559483651107,-3.5745594836511074
2002-04-17,18.43,21.743575602922423,-3.3135756029224233
2002-04-18,19.29,21.915358997744097,-2.6253589977440974
2002-04-19,18.3,22.306966624801394,-4.006966624801393
2002-04-22,19.77,22.067409453762423,-2.2974094537624232
2002-04-23,20.28,22.075151641608333,-1.7951516416083315
2002-04-24,20.77,22.29206585312368,-1.5220658531236815
2002-04-25,20.95,22.65842889522579,-1.70842889522579
2002-04-26,22.14,22.2667051895875,-0.12670518958750066
2002-04-29,24.05,22.174561100504402,1.8754388994955988
2002-04-30,21.91,21.75286188068143,0.1571381193185708
2002-05-01,20.06,21.57922612143455,-1.5192261214345528
2002-05-02,20.07,23.053498649879664,-2.983498649879664
2002-05-03,20.19,22.886310318616314,-2.6963103186163124
2002-05-06,22.56,22.282091463774293,0.27790853622570566
2002-05-07,21.94,23.19836201114215,-1.2583620111421503
2002-05-08,20.39,19.033414827613136,1.3565851723868647
2002-05-09,21.56,18.61576106421662,2.9442389357833783
2002-05-10,22.41,18.685413562455704,3.7245864375442963
2002-05-13,20.72,17.539779930204475,3.1802200697955243
2002-05-14,19.35,15.313480335965563,4.036519664034438
2002-05-15,19.19,15.358300687250653,3.8316993127493486
2002-05-16,18.5,18.747175787302034,-0.2471757873020337
2002-05-17,17.7,18.45984940350283,-0.7598494035028303
2002-05-20,19.24,18.72987560022767,0.5101243997723302
2002-05-21,20.05,18.867012482107594,1.182987517892407
2002-05-22,19.58,19.118508310012157,0.4614916899878416
2002-05-23,18.23,18.504347597254114,-0.2743475972541134
2002-05-24,18.9,18.84255396701849,0.05744603298150963
2002-05-28,20.31,18.833075160472443,1.4769248395275554
2002-05-29,20.39,20.225091347136207,0.16490865286379375
2002-05-30,20.61,20.28970773569703,0.32029226430297086
2002-05-31,19.98,21.30140558742554,-1.321405587425538
2002-06-03,23.37,21.121366433069714,2.2486335669302875
2002-06-04,23.89,21.303456057644823,2.5865439423551777
2002-06-05,22.61,25.075638376719418,-2.4656383767194185
2002-06-06,24.16,24.62164169993552,-0.4616416999355195
2002-06-07,23.51,25.62223643634576,-2.112236436345757
2002-06-10,23.72,27.097213878921288,-3.377213878921289
2002-06-11,24.45,27.003473109953912,-2.553473109953913
2002-06-12,24.15,26.76978072379384,-2.6197807237938413
2002-06-13,25.02,26.674493434740317,-1.654493434740317
2002-06-14,25.96,26.87828789190272,-0.9182878919027182
2002-06-17,24.64,24.492173443775965,0.14782655622403595
2002-06-18,24.24,25.38276107912622,-1.1427610791262204
2002-06-19,26.06,26.84225474880985,-0.7822547488098515
2002-06-20,27.48,28.005325922045703,-0.5253259220457025
2002-06-21,27.23,28.73996868474295,-1.509968684742951
2002-06-24,26.98,36.198762962289265,-9.218762962289265
2002-06-25,27.84,36.03465332149048,-8.194653321490481
2002-06-26,28.42,36.793863618815635,-8.373863618815633
2002-06-27,26.29,41.63045135474758,-15.340451354747579
2002-06-28,25.4,41.69219207477588,-16.292192074775883
2002-07-01,27.11,41.23880066151299,-14.12880066151299
2002-07-02,28.96,41.51389550499933,-12.553895504999332
2002-07-03,29.42,42.03824258933768,-12.618242589337676
2002-07-05,27.11,40.604598261773326,-13.494598261773326
2002-07-08,28.25,42.5957589438198,-14.345758943819803
2002-07-09,30.22,42.79909531754152,-12.579095317541523
2002-07-10,34.1,43.16658707843376,-9.066587078433756
2002-07-11,33.85,43.12956480188507,-9.279564801885066
2002-07-12,32.94,43.11452098771369,-10.174520987713692
2002-07-15,35.03,43.70821616126657,-8.678216161266569
2002-07-16,36.65,45.41019180756676,-8.760191807566763
2002-07-17,35.45,45.52769398948296,-10.07769398948296
2002-07-18,35.12,44.349218256920864,-9.229218256920866
2002-07-19,38.17,42.72243672825793,-4.5524367282579306
2002-07-22,41.87,41.13023851134348,0.7397614886565194
2002-07-23,44.92,39.17928483267659,5.740715167323408
2002-07-24,39.86,35.50562209002966,4.354377909970339
2002-07-25,39.27,36.688880604346636,2.581119395653367
2002-07-26,35.51,36.54712245854662,-1.0371224585466194
2002-07-29,31.33,32.55592664938295,-1.2259266493829486
2002-07-30,31.92,33.24750637265904,-1.3275063726590375
2002-07-31,32.03,33.18726321949436,-1.1572632194943608
2002-08-01,36.95,31.701750109418303,5.2482498905817
2002-08-02,41.29,33.716547865996056,7.573452134003944
2002-08-05,45.08,31.783418318362212,13.296581681637786
2002-08-06,42.03,30.900357279487935,11.129642720512066
2002-08-07,38.73,30.907259341455738,7.822740658544259
2002-08-08,36.33,29.20250605684388,7.127493943156118
2002-08-09,35.33,29.272320714285765,6.057679285714233
2002-08-12,37.05,29.224400079385777,7.82559992061422
2002-08-13,35.82,29.45328029269411,6.36671970730589
2002-08-14,32.36,26.235503425701662,6.1244965742983375
2002-08-15,29.43,25.825433975056523,3.6045660249434768
2002-08-16,28.81,26.49816974811664,2.3118302518833573
2002-08-19,28.61,24.978305787222723,3.631694212777276
2002-08-20,29.59,26.365313576743297,3.2246864232567027
2002-08-21,28.23,25.648897052310154,2.581102947689846
2002-08-22,27.75,24.938875676341244,2.811124323658756
2002-08-23,29.32,24.48411239967675,4.83588760032325
2002-08-26,29.89,26.251395391483566,3.6386046085164345
2002-08-27,30.11,27.12492654367942,2.985073456320581
2002-08-28,33.32,28.19160513344362,5.1283948665563805
2002-08-29,33.67,28.22403018705877,5.445969812941232
2002-08-30,32.64,31.565976620405777,1.0740233795942231
2002-09-03,39.97,29.642538352846977,10.327461647153022
2002-09-04,37.44,28.771273173080203,8.668726826919794
2002-09-05,38.86,29.188794425258546,9.671205574741453
2002-09-06,36.33,28.476535603896853,7.853464396103146
2002-09-09,36.45,28.965748048341595,7.484251951658408
2002-09-10,35.08,29.548878151293756,5.531121848706242
2002-09-11,34.81,32.81543843985639,1.9945615601436089
2002-09-12,37.5,35.33282949326312,2.1671705067368805
2002-09-13,35.82,35.4511782596856,0.3688217403144023
2002-09-16,36.74,39.220518099586656,-2.4805180995866536
2002-09-17,38.01,39.563323925069845,-1.5533239250698472
2002-09-18,37.52,40.443980516264766,-2.9239805162647627
2002-09-19,40.65,38.93514299447228,1.714857005527719
2002-09-20,38.98,39.246280842902856,-0.2662808429028587
2002-09-23,39.68,39.05604127404624,0.6239587259537629
2002-09-24,40.52,38.4908503413474,2.0291496586526065
2002-09-25,37.33,38.27249612972746,-0.9424961297274592
2002-09-26,34.6,38.24812622861417,-3.648126228614167
2002-09-27,36.97,36.66421906982341,0.3057809301765886
2002-09-30,39.69,36.469090473989105,3.2209095260108924
2002-10-01,34.12,34.67683030497458,-0.5568303049745822
2002-10-02,36.83,33.535386086938125,3.2946139130618732
2002-10-03,37.31,33.43545603098607,3.874543969013935
2002-10-04,39.46,31.955410809438867,7.504589190561134
2002-10-07,42.64,30.51974377349852,12.120256226501482
2002-10-08,41.02,30.39408955701753,10.625910442982473
2002-10-09,42.13,29.652606630783772,12.47739336921623
2002-10-10,37.55,28.49359506976967,9.056404930230329
2002-10-11,35.7,27.337005688260792,8.362994311739211
2002-10-14,36.04,27.35226425727864,8.687735742721358
2002-10-15,34.02,22.387285677366144,11.63271432263386
2002-10-16,36.0,22.00498670756251,13.995013292437491
2002-10-17,34.1,20.64778051026315,13.452219489736851
2002-10-18,33.53,21.007055957463507,12.522944042536494
2002-10-21,33.11,20.321808974596802,12.788191025403197
2002-10-22,34.09,20.968665193569258,13.121334806430745
2002-10-23,33.2,22.003116142946727,11.196883857053276
2002-10-24,34.03,21.245677207375685,12.784322792624316
2002-10-25,30.0,20.620484960349568,9.379515039650432
2002-10-28,31.07,21.73395408111471,9.33604591888529
2002-10-29,32.27,23.19055756121449,9.079442438785513
2002-10-30,31.23,23.142677459619982,8.087322540380018
2002-10-31,31.14,23.05313167446026,8.08686832553974
2002-11-01,29.3,23.247211445676733,6.052788554323268
2002-11-04,30.82,23.179471089738076,7.640528910261924
2002-11-05,31.23,23.43256452034227,7.797435479657729
2002-11-06,30.73,23.26961366245696,7.460386337543042
2002-11-07,31.42,23.317410662421405,8.102589337578596
2002-11-08,29.41,23.61609705264617,5.793902947353828
2002-11-11,31.3,22.25958220632191,9.040417793678092
2002-11-12,30.58,22.183845473677533,8.396154526322466
2002-11-13,31.24,22.78694099698341,8.453059003016588
2002-11-14,28.67,22.49713048368621,6.172869516313792
2002-11-15,26.65,22.5719090907261,4.0780909092739
2002-11-18,27.66,22.79677345590826,4.8632265440917415
2002-11-19,27.41,22.864534983244322,4.545465016755678
2002-11-20,25.32,22.19104143567858,3.128958564321419
2002-11-21,23.81,20.716526735917963,3.0934732640820357
2002-11-22,23.16,20.75184232785137,2.4081576721486293
2002-11-25,24.07,20.660042594341473,3.4099574056585276
2002-11-26,25.97,20.20388972450612,5.7661102754938796
2002-11-27,27.25,17.25212682540921,9.99787317459079
2002-11-29,27.5,17.312202632825326,10.187797367174674
2002-12-02,27.46,20.958252789772427,6.501747210227574
2002-12-03,28.33,20.315439448852775,8.014560551147223
2002-12-04,28.92,21.61543615104732,7.304563848952682
2002-12-05,30.1,21.35344562359909,8.746554376400912
2002-12-06,28.88,21.830256068127177,7.049743931872822
2002-12-09,30.78,21.147084905489997,9.632915094510004
2002-12-10,28.76,20.655299562097937,8.104700437902064
2002-12-11,27.76,20.673864660483854,7.086135339516147
2002-12-12,27.29,20.67574521027001,6.614254789729991
2002-12-13,28.18,20.63911335304894,7.5408866469510585
2002-12-16,26.24,19.28406284992878,6.955937150071218
2002-12-17,26.66,19.75473310374006,6.905266896259938
2002-12-18,28.29,19.928419907258164,8.361580092741836
2002-12-19,30.21,20.05589489402065,10.154105105979351
2002-12-20,26.71,19.877170824843347,6.832829175156654
2002-12-23,26.2,22.010673774330577,4.189326225669422
2002-12-24,26.49,22.580984920946293,3.909015079053706
2002-12-26,27.37,23.158253820182637,4.211746179817364
2002-12-27,29.55,22.753652893546644,6.796347106453357
2002-12-30,29.62,23.800747887409,5.819252112591002
2002-12-31,28.62,24.310738368054636,4.309261631945365
2003-01-02,25.39,21.352391903484815,4.037608096515186
2003-01-03,24.68,21.676210000828192,3.003789999171808
2003-01-06,24.91,19.78580703433662,5.124192965663379
2003-01-07,25.13,19.787113988654443,5.342886011345556
2003-01-08,25.53,19.64219234199697,5.88780765800303
2003-01-09,24.25,18.25805356548185,5.991946434518152
2003-01-10,24.32,18.17703276115232,6.142967238847682
2003-01-13,24.9,18.293408649019042,6.606591350980956
2003-01-14,24.57,17.88313059841606,6.686869401583941
2003-01-15,25.51,19.64483138130751,5.86516861869249
2003-01-16,25.01,21.37353223030775,3.6364677696922527
2003-01-17,25.7,21.063951196297527,4.636048803702472
2003-01-21,27.59,20.686711676822974,6.903288323177026
2003-01-22,29.01,21.230356567895974,7.779643432104027
2003-01-23,27.53,21.501059508777796,6.028940491222205
2003-01-24,31.51,19.74124312195166,11.768756878048343
2003-01-27,34.69,19.37677991824244,15.313220081757557
2003-01-28,31.93,19.282370186260913,12.647629813739087
2003-01-29,31.26,19.190213130656044,12.069786869343957
2003-01-30,31.32,17.890409721412297,13.429590278587703
2003-01-31,31.17,17.813618385942924,13.356381614057078
2003-02-03,31.02,18.02980865123099,12.99019134876901
2003-02-04,32.76,17.699491518120052,15.060508481879946
2003-02-05,33.04,17.91764493453321,15.122355065466788
2003-02-06,33.35,19.512377610122343,13.837622389877659
2003-02-07,34.01,19.386512837537435,14.623487162462563
2003-02-10,33.99,19.22575772238909,14.764242277610911
2003-02-11,33.68,22.704795969133997,10.975204030866003
2003-02-12,34.33,22.226027985224963,12.103972014775035
2003-02-13,33.7,24.96240373041032,8.737596269589684
2003-02-14,32.62,24.260867255726925,8.359132744273072
2003-02-18,31.11,23.47374022178833,7.63625977821167
2003-02-19,31.31,23.278293751905508,8.03170624809449
2003-02-20,31.16,23.96257582147635,7.197424178523651
2003-02-21,30.25,26.83738586375363,3.4126141362463684
2003-02-24,31.98,26.18231158625997,5.79768841374003
2003-02-25,31.74,26.26782137901815,5.472178620981847
2003-02-26,31.94,25.792205799427144,6.147794200572857
2003-02-27,30.53,25.68657626076319,4.843423739236812
2003-02-28,29.63,26.42681819667293,3.2031818033270696
2003-03-03,30.43,26.526605512202334,3.903394487797666
2003-03-04,31.83,27.158733401983287,4.671266598016711
2003-03-05,30.38,27.25731608210909,3.1226839178909103
2003-03-06,31.37,26.957769195539953,4.412230804460048
2003-03-07,31.08,26.91591127939017,4.164088720609829
2003-03-10,33.31,25.222796831438078,8.087203168561924
2003-03-11,33.61,25.55788254140008,8.05211745859992
2003-03-12,33.51,25.56130982559389,7.9486901744061065
2003-03-13,31.76,23.196416964695285,8.563583035304717
2003-03-14,30.98,23.89871879411118,7.081281205888821
2003-03-17,31.75,21.11079629005034,10.639203709949658
2003-03-18,30.43,21.533873780627662,8.896126219372338
2003-03-19,31.54,22.00201172620366,9.53798827379634
2003-03-20,30.44,22.00956155855912,8.43043844144088
2003-03-21,28.67,21.87012208470733,6.799877915292672
2003-03-24,30.39,18.002173202144316,12.387826797855684
2003-03-25,28.75,18.08412342360014,10.66587657639986
2003-03-26,28.23,18.65876523245853,9.571234767541469
2003-03-27,27.96,19.413874420115192,8.546125579884809
2003-03-28,27.75,19.22567970189879,8.524320298101209
2003-03-31,29.15,17.89878878583696,11.251211214163039
2003-04-01,28.36,17.74391839476284,10.61608160523716
2003-04-02,28.02,16.378607999460858,11.641392000539142
2003-04-03,28.21,16.23007578540541,11.97992421459459
2003-04-04,29.13,16.31420117566297,12.81579882433703
2003-04-07,28.45,16.53420817577918,11.915791824220818
2003-04-08,27.13,17.035288080922,10.094711919077998
2003-04-09,27.11,16.502203489231455,10.607796510768544
2003-04-10,25.6,16.769440062208478,8.830559937791524
2003-04-11,24.44,16.72229529699804,7.71770470300196
2003-04-14,23.41,15.987697770473494,7.422302229526506
2003-04-15,22.56,16.021168496710942,6.538831503289057
2003-04-16,22.52,15.341324584272472,7.178675415727527
2003-04-17,21.5,17.304350897967925,4.195649102032075
2003-04-21,21.95,17.306531714933627,4.643468285066373
2003-04-22,20.7,15.927964088357422,4.772035911642577
2003-04-23,20.8,15.973201307189605,4.826798692810396
2003-04-24,20.33,15.624135176066659,4.705864823933339
2003-04-25,20.8,15.853346649840317,4.946653350159684
2003-04-28,20.84,14.956019523924253,5.883980476075747
2003-04-29,20.76,15.050080398456462,5.70991960154354
2003-04-30,21.21,15.703850483241466,5.506149516758535
2003-05-01,21.59,15.665451158520879,5.924548841479121
2003-05-02,20.63,14.993186452519137,5.6368135474808625
2003-05-05,21.13,15.56777826152477,5.562221738475229
2003-05-06,20.8,15.496797088430988,5.303202911569013
2003-05-07,21.0,15.420809317283032,5.579190682716968
2003-05-08,21.24,15.799881012210287,5.440118987789711
2003-05-09,19.69,15.49142988881282,4.1985701111871805
2003-05-12,19.52,15.523280581114394,3.996719418885606
2003-05-13,19.91,15.414504857438763,4.4954951425612375
2003-05-14,20.0,15.995498116657805,4.004501883342195
2003-05-15,19.24,17.20048720240224,2.0395127975977587
2003-05-16,18.4,17.058078438089186,1.3419215619108122
2003-05-19,20.51,14.223341379577544,6.2866586204224575
2003-05-20,21.29,15.650840233035513,5.639159766964486
2003-05-21,21.21,15.69686847750223,5.513131522497771
2003-05-22,19.78,16.851663419378024,2.928336580621977
2003-05-23,19.17,16.853051949127888,2.3169480508721136
2003-05-27,19.99,15.91933918226519,4.070660817734808
2003-05-28,20.03,16.271678462899995,3.758321537100006
2003-05-29,20.43,16.59042856589316,3.8395714341068405
2003-05-30,19.47,15.842590697231431,3.6274093027685677
2003-06-02,20.85,15.971987978958783,4.878012021041219
2003-06-03,20.84,16.473961272262468,4.366038727737532
2003-06-04,20.62,15.862223047227772,4.757776952772229
2003-06-05,20.83,17.085681724766026,3.7443182752339723
2003-06-06,21.25,17.075649328795777,4.174350671204223
2003-06-09,22.15,16.3634458473759,5.786554152624099
2003-06-10,20.64,16.89568820735053,3.7443117926494693
2003-06-11,20.21,16.603435789016793,3.6065642109832083
2003-06-12,20.41,16.767786973837776,3.6422130261622243
2003-06-13,20.66,16.396090997551937,4.263909002448063
2003-06-16,20.22,14.79048477907347,5.429515220926529
2003-06-17,20.01,15.566205703382058,4.443794296617943
2003-06-18,19.76,16.096696555504924,3.663303444495078
2003-06-19,19.8,16.019303355639533,3.780696644360468
2003-06-20,19.14,16.3926032099848,2.747396790015202
2003-06-23,20.58,15.43766303557646,5.142336964423539
2003-06-24,20.75,15.633970704846668,5.116029295153332
2003-06-25,20.81,16.24319796099289,4.566802039007108
2003-06-26,19.4,15.860093316245141,3.5399066837548574
2003-06-27,19.16,15.688070627072143,3.471929372927857
2003-06-30,19.52,15.688070627072143,3.8319293729278563
2003-07-01,19.46,15.543930004989207,3.916069995010794
2003-07-02,19.03,15.379573466127205,3.650426533872796
2003-07-03,19.39,15.179126457079272,4.210873542920728
2003-07-07,20.06,14.63269899915953,5.427301000840469
2003-07-08,19.48,14.44524558462072,5.034754415379281
2003-07-09,18.93,14.666930149148602,4.263069850851398
2003-07-10,19.19,14.092734298212111,5.09726570178789
2003-07-11,18.47,13.759170033108978,4.710829966891021
2003-07-14,19.59,14.081916062809213,5.508083937190786
2003-07-15,19.55,14.112560363024285,5.437439636975716
2003-07-16,19.76,14.153214475870982,5.60678552412902
2003-07-17,20.22,13.157864568386609,7.06213543161339
2003-07-18,19.11,13.109942791637335,6.000057208362664
2003-07-21,19.78,12.007797466646561,7.77220253335344
2003-07-22,19.17,11.664304522773902,7.5056954772261
2003-07-23,18.64,11.731516526008209,6.908483473991792
2003-07-24,18.6,12.154159781737434,6.445840218262568
2003-07-25,17.75,10.993025061374322,6.756974938625678
2003-07-28,18.36,11.034737876361351,7.325262123638648
2003-07-29,18.67,10.827997044698702,7.8420029553013
2003-07-30,18.85,11.009817437178677,7.840182562821324
2003-07-31,19.49,11.086001984484923,8.403998015515075
2003-08-01,20.75,11.084670495779447,9.665329504220553
2003-08-04,21.27,11.096788724671807,10.173211275328192
2003-08-05,22.68,8.531639936143762,14.148360063856238
2003-08-06,21.5,9.086887255821061,12.413112744178939
2003-08-07,20.26,9.428442077034953,10.831557922965048
2003-08-08,19.59,10.195504891863045,9.394495108136955
2003-08-11,19.75,11.656462585192966,8.093537414807034
2003-08-12,17.94,11.308209407328974,6.631790592671027
2003-08-13,18.77,11.044064469207134,7.725935530792865
2003-08-14,18.47,11.09401460247838,7.375985397521619
2003-08-15,18.27,11.893436845588553,6.376563154411446
2003-08-18,18.18,11.622223539409468,6.5577764605905315
2003-08-19,17.86,12.196865171018473,5.663134828981526
2003-08-20,17.82,12.232144538060508,5.587855461939492
2003-08-21,17.84,13.226800066531727,4.613199933468273
2003-08-22,18.55,12.6231691741814,5.9268308258186
2003-08-25,19.53,14.514833791676834,5.015166208323167
2003-08-26,19.49,14.833273408118785,4.656726591881213
2003-08-27,19.13,15.140581230587019,3.98941876941298
2003-08-28,18.48,15.340831789704362,3.1391682102956384
2003-08-29,18.63,15.579078278255235,3.050921721744764
2003-09-02,19.02,16.658071917241923,2.3619280827580766
2003-09-03,19.44,16.622548541063253,2.8174514589367483
2003-09-04,18.71,16.997185649395135,1.7128143506048659
2003-09-05,18.17,16.91505601527834,1.2549439847216632
2003-09-08,18.26,16.604917343967838,1.6550826560321639
2003-09-09,18.85,16.443616390563356,2.406383609436645
2003-09-10,20.01,15.674617698687381,4.33538230131262
2003-09-11,19.25,15.59537239055239,3.6546276094476102
2003-09-12,18.68,15.778612106265994,2.9013878937340056
2003-09-15,19.28,15.706349034705793,3.573650965294208
2003-09-16,18.03,15.151019767659331,2.8789802323406697
2003-09-17,18.15,15.120297616118664,3.029702383881334
2003-09-18,17.57,15.116551193972915,2.453448806027085
2003-09-19,17.54,15.150045544486126,2.389954455513873
2003-09-22,19.65,14.349929616552263,5.300070383447736
2003-09-23,19.47,15.259467880630831,4.210532119369168
2003-09-24,21.22,13.62263410651566,7.597365893484339
2003-09-25,22.26,13.369924457527937,8.890075542472065
2003-09-26,22.23,12.91822898078539,9.31177101921461
2003-09-29,21.67,13.538974850408858,8.131025149591144
2003-09-30,22.72,12.842971618749432,9.877028381250566
2003-10-01,21.07,10.911909090530568,10.158090909469433
2003-10-02,20.8,10.907520341489334,9.892479658510666
2003-10-03,19.5,10.823030998754628,8.676969001245372
2003-10-06,19.51,10.954593557042806,8.555406442957196
2003-10-07,19.41,10.872346572842671,8.537653427157329
2003-10-08,19.18,10.78896102504795,8.39103897495205
2003-10-09,18.82,10.801188823458453,8.018811176541547
2003-10-10,18.45,11.175977809570126,7.274022190429873
2003-10-13,17.55,10.87906613639259,6.670933863607411
2003-10-14,17.37,11.715702283687644,5.654297716312357
2003-10-15,17.69,11.620344228980647,6.069655771019354
2003-10-16,17.19,11.986317199206933,5.203682800793068
2003-10-17,17.62,11.590710073157897,6.029289926842104
2003-10-20,17.04,11.923848372065288,5.116151627934711
2003-10-21,16.55,12.195851753772837,4.3541482462271635
2003-10-22,17.67,11.27063440982822,6.399365590171781
2003-10-23,17.68,11.268696464099294,6.411303535900705
2003-10-24,17.71,12.49885114720564,5.211148852794361
2003-10-27,18.05,12.479524029385246,5.570475970614755
2003-10-28,16.82,11.368778298480619,5.451221701519382
2003-10-29,16.43,11.346622404927551,5.083377595072449
2003-10-30,16.33,11.871239193951226,4.4587608060487725
2003-10-31,16.1,11.938045066090336,4.161954933909666
2003-11-03,16.55,11.64138136133354,4.908618638666461
2003-11-04,16.55,11.519249975584515,5.030750024415486
2003-11-05,16.86,11.90424798128819,4.955752018711809
2003-11-06,16.74,11.946335002836808,4.793664997163191
2003-11-07,16.93,12.378515258301539,4.551484741698461
2003-11-10,17.62,12.126864392744068,5.493135607255933
2003-11-11,17.54,12.889702867017677,4.650297132982322
2003-11-12,16.75,12.139029615253596,4.610970384746404
2003-11-13,16.47,12.448011889454635,4.021988110545363
2003-11-14,16.94,12.141001606128048,4.798998393871953
2003-11-17,18.6,11.776524105185015,6.823475894814987
2003-11-18,19.11,11.779748723975546,7.330251276024454
2003-11-19,18.8,11.654805017674196,7.145194982325805
2003-11-20,19.48,11.12014388396137,8.35985611603863
2003-11-21,18.98,11.12678929431143,7.85321070568857
2003-11-24,17.44,9.872890154357217,7.5671098456427845
2003-11-25,16.71,9.859754560839924,6.850245439160076
2003-11-26,16.23,10.586342144480481,5.643657855519519
2003-11-28,16.32,10.593934113444524,5.726065886555476
2003-12-01,16.77,10.07798789441641,6.69201210558359
2003-12-02,16.27,10.031442568245291,6.238557431754709
2003-12-03,16.63,10.484525740347225,6.145474259652774
2003-12-04,16.3,10.484216708939373,5.815783291060628
2003-12-05,17.09,9.816251830510637,7.273748169489362
2003-12-08,16.54,9.744967932220376,6.795032067779623
2003-12-09,17.63,9.40937617485896,8.22062382514104
2003-12-10,17.87,9.223277074879803,8.646722925120198
2003-12-11,16.73,8.866151363472403,7.863848636527598
